job_title,company,location,job_summary,post_date,more_info,salary,job_url
DevOps Engineer,WeGroup,Gent,"
To improve the current work processes within our production/dev team, we are looking for a DevOps Engineer. As our customer base grows, automation and efficiency are becoming more important. The DevOps Engineer will experiment with ways to make our complex system more simple, by shortening feedback loops and thinking of ways to provide a faster code flow. He or she will be responsible for enabling the developers to work faster, by putting the focus on delivering high-quality code that is tested and ready to be shipped to production. Do you value feedback, ownership and the ability to grow within your job? Are you eager to learn and do you like to be challenged? Reach out to us and find out what we have in store for you.





 Your Future


 You'll be responsible for the process of automated rollouts and for the preservation of our internal tooling.
 You'll manage and improve our CI/CD.
 You'll work on finding bottlenecks in the development pipeline and eradicating them.
 You'll communicate with the System Administrator, the developers and the CIO.
 You'll work in a dynamic work environment full of young people, where belonging, team spirit and having fun are very important.




 Your Potential


 You have 2 to 5 years of experience in IT.
 You are familiar with Docker, the principles of Kubernetes and CI/CD.
 You have a good command of Python and/or Go.
 Being familiar with Hashicorp tooling (vault, consul, terraform) and having knowledge on databases is a plus.
 You are able to think about, solve and execute tasks independently.
 You can talk all day about the fact that rolling updates are better than Blue/Green deploys.








Your future at WeGroup



 Before starting
 Defining the ideal responsibilities for your potential.



 After 1 month
 Giving your thoughts and getting feedback about working together at WeGroup.



 After 6 months
 Seizing a personal opportunity for growth.





 First week
 Onboarding and integration with your team members.



 After 3 months
 Reflect on personal goals and ambitions and creating a personal development plan






",Posted30+ dagen geleden,Voltijds,,https://www.indeed.com/rc/clk?jk=c101f1aa205f2896&fccid=301d720ee1c5b20e&vjs=3
DevOps Technician,Zurich Insurance,Diegem,"

  If you are an analytic, agile, and engaging person that would like to join an innovative application development team, then we are happy to receive your application!
 



DevOps Technician in Brussels:


  The Standalone IT application and development maintenance team is responsible for development and enhancements of applications used by several Zurich Insurance business units (Belgium, Denmark, Finland, France, Netherlands, Norway, Russia, Sweden). 
 

  The DevOps Technician will learn the existing applications base and landscape and start giving support to business. She or he will have the opportunity to participate in the feature extensions, work closely with senior DevOps Experts, senior developers, and architects. And have an opportunity to participate in the modernization of the existing landscape.
 



  This role might include some travelling.
 



Qualifications:


Proven knowledge in DevOps Continuous Integration (CI) & Continuous Delivery (CD)
Good experience with Azure TFS
Experience in using the Atlassian suite (Jira, Confluence, Bamboo and Bitbucket)
Experience in SQL Server management would be beneficial
Good analytical and problem-solving skills
A degree in computer science 
Experience in insurance domain would be beneficial
Fluent in English is a requirement





Skills and competencies:


Knowledge about Windows Platform and Azure Cloud
Understanding of Agile methodology 
Ability to communicate technical details with developers, architects, and business analysts
Proven abilities to take initiative and be innovative
Ability to handle multiple tasks in parallel
Skillset: C#, SQL Server, ASP.net web API would be beneficial





  As a person, you are an analytical thinker with a problem-solving aptitude. You are customer and service minded with a pragmatic and solution-oriented approach.
 



  Please refer your questions to Per Bergsten, per.bergsten@zurich.com.
 



Who we are: 


  Zurich is one of the world’s leading insurance groups, and one of the few to operate on a global basis. Our mission is to help our customers understand and protect themselves from risk. With about 54,000 employees serving customers in more than 210 countries, we aspire to become the best global insurer as measured by our shareholders, customers and employees. We help individuals, small and medium sized companies and global corporations around the world understand and protect themselves from risk by offering a wide range of insurance products, solutions and advisory services.
 



  At Zurich we believe that having a culture of inclusion is essential in delivering good results. Attracting, retaining, and developing a diverse workforce where employees feel valued, respected and empowered allows people to reach their full potential.
 



  So, make a difference. Be challenged. Be inspired. Be supported, Love what you do. Work for us.
 

",Posted30+ dagen geleden,,,https://www.indeed.com/rc/clk?jk=b732f24093f48476&fccid=40f6e1ba1aac8472&vjs=3
DevOps Engineer,Guardsquare,Hybride telewerken in Leuven,"
Summary
 The devops role at Guardsquare aims to make our engineering processes more efficient through automation. The right candidate enjoys building and visualising pipelines that take code from our editors all the way to solid, releasable packages. As a member of the engineering team you'll use your attention for detail to help ensure the quality of our products. You will also build and integrate additional test frameworks that ensure the quality of every changeset and the resulting builds.


 Responsibilities

Interact with the engineering teams to continuously improve the way we deliver our software.
Automate and visualize steps in the software development pipeline.
Develop and maintain automated testing platforms for our software.
Help teams move to reproducible builds and infrastructure as code approaches.
Monitor the quality of our product releases.
Assist in extending existing tests.
Identify infrastructure requirements and work with system administration to meet them.



 Profile

Computer science degree.
Experience with Python and Bash scripting.
Familiarity with C++ and/or Java.
Minimum of 2 years experience using or maintaining non-trivial CI setups.
Experience with both macOS and Linux platforms.
A knack for automating repetitive tasks in a development process.
Attention for detail and a desire for consistency.




 What Guardsquare offers you




A full time job with a competitive salary package
You are provided with the tools & flexibility to develop yourself successfully
An international environment where you will interact with motivated & open colleagues with different backgrounds
A workplace where you can share and implement your ideas
A hybrid work policy, which helps guarantee an excellent work-life balance




   At Guardsquare, we take pride in being a diverse and multicultural company with team members representing numerous nationalities. We value different perspectives and opinions throughout the business which has contributed to our being 
  the market leader in mobile application security.


   You will be part of a 
  dynamic team that strives for excellence and focuses on continuous education and enhancement in skills. We 
  encourage & empower our 
  trusted colleagues to share their opinions, actively collaborate, and continue to learn and grow.
 



 So, what are you waiting for? Join us!


 You can apply for this opportunity by filling out the application form below!




 About Guardsquare




   Guardsquare offers the most complete approach to mobile application security on the market. Built on the open source ProGuard technology, Guardsquare's software integrates seamlessly across the development cycle. From app security testing to code hardening to real-time visibility into the threat landscape, Guardsquare solutions provide enhanced mobile application security from early in the development process through publication.
 

   More than 800 customers worldwide across all major industries rely on Guardsquare to help them identify security risks and protect their mobile applications against reverse engineering and tampering.
 

   Guardsquare is based in Leuven (Belgium) with offices in Boston (USA), Ottawa (Canada) and Munich (Germany).
 
",Posted30+ dagen geleden,,,https://www.indeed.com/rc/clk?jk=c2ebef3d3e658aac&fccid=dcf9de114a1a8389&vjs=3
DevOps / Linux Systems Engineer,idalko,Berchem,"




Information technology evolves quickly and new technologies are introduced at a breathtaking pace. Companies are looking at cloud computing, micro-services, kubernetes, docker and other approaches to scale their capability to cope with the ever increasing global competition.
 We believe at iDalko that providing technical excellence on a day to day basis is the best way to remain on top of the wave - it's all about content.
 We are looking for people who are passionate about their profession, who love to manage Linux based environments and who want to learn about Atlassian products such as Jira Confluence, Bitbucket, Bamboo and everything which relates to it.








 Requirements:





 Hands-on experience with installing, upgrading, maintenance and configuration of Linux based environments;
Configuring databases (Oracle, MySQL, PostgreSQL, MsSql), email systems, proxy software (Apache, Nginx), application servers (Apache Tomcat);
Fully understanding how an operating system works;
You are independent but also enjoy to work in a team;
English B2, C1.





 Would be a plus:





Scripting with Groovy, Bash, Python;
Experience with Docker and Docker-compose;
Automating with Ansible;
Experience with Atlassian products.





 RESPONSIBILITIES:





Deploy, upgrade, migrate, clone, merge and carve out Atlassian applications;
Automate as you go using appropriate technologies such as Ansible;
Set up reliable infrastructures (geo located);
Deep dive analysis to find performance bottlenecks.





 We offer:





A professional environment where your contribution is valued;
A mutually agreed training program to help you increase your skills;
Interesting and challenging projects where you can learn from your colleagues (and we hope the way around);
An international team with opportunities for relocation as required;
And of course a competitive salary, health benefits and other perks





",Posted30+ dagen geleden,Voltijds,,https://www.indeed.com/rc/clk?jk=7329407b52e02079&fccid=5872eff96dfd3987&vjs=3
"Senior DevOps Cloud Engineer (BE, other European...",Orange Cyberdefense Group,2000 Antwerpen,"
Some highlights

 Be a part of an international, growing company with experts around the globe.
Create your growth path and be responsible for your career.
Do work that matters, where you can make a difference and where ideas are welcome.
Contribute to a safer, digital society.

 Working as a DevOps Cloud Engineer at Orange Cyberdefense
 As a DevOps Cloud Engineer in the Global Operational IT team of Orange Cyberdefense, you'll be designing, architecting, and implementing innovative solutions. The team solves cyber security challenges on a large scale, helping deliver internal services to our highly skilled analysts, managed services and a customer portal to our global customer base.
 This role allows you to build something big and vital for the business from the ground up, working with a large development team. You will have plenty of room for growth, learning and working with new technologies.
 What we are looking for
 ESSENTIAL

 Solid professional DevOps experience gained from within DevOps teams.
Excellent knowledge of Docker, Kubernetes, Terraform and GCP.
Experience with on-premise deployments and experience with at least one of the major Cloud Platforms: (Ideally Google Cloud Platform (GCP), AWS, Azure or Alibaba Cloud.)
Excellent English language skills, both written and verbal.

 DESIREABLE

 Experience with Ansible.
Someone who takes the initiative and brings new ideas to the table.
Someone willing to share their knowledge and be a team player.
Work effectively under minimal supervision.
Passion for Cybersecurity.
Experience with monitoring and dashboarding tooling, preferably Prometheus and Grafana.
Understand CI/CD pipelines, including test automation and quality/security scanning tools.
Dutch or French language skills.

 What you can expect from us

 A permanent full-time position in a financially healthy company that operates in one of the fastest-growing IT sectors.
A kind and honest team that takes its expertise seriously.
Work on exciting projects where you can make a difference using modern technology.
A focus on results with flexibility in where and when you work.
Opportunity for learning and growing.

 Salary Package (if based in BE)

 An attractive salary.
32 vacation days.
Company car with a fuel card.
Meal vouchers and eco-cheques.
Hospitalization and group insurance.
Offices in Antwerp, Brussels, Ghent, Rotselaar and Nivelles.
Flexible employment options.
A wide range of training and learning opportunities.

 Additional benefits such as …
 A smartphone with subscription, team-building activities, after-work drinks on Friday, 
… the good life
",Posted30+ dagen geleden,Voltijds,,https://www.indeed.com/rc/clk?jk=934b5f0e65ccb37e&fccid=c345b06b9f22e507&vjs=3
Devops engineer,Capgemini,Brussel,"

  DevOps Engineer
 

   Here at Capgemini, we are shaping the future.
 

   A global leader in consulting, technology services and digital transformation, the Capgemini Group is at the forefront of innovation to address the entire breadth of clients’ opportunities in the evolving world of cloud, digital and platforms. 
 

  Combined with firm goals on equality, inclusion and zero carbon emissions, Capgemini will be your partner to get the future you want. 
 

  Due to significant growth from ever-increasing client demands, we are looking for a permanent DevOps Engineer.
 

   You will have various activities: design, implement application server in several technologies.
 

   All these activities are executed in an agile way with high focus on automation regarding deployment and configuration management.
 

   The DevOps engineer must contribute to advanced security vulnerability assessment.
 

   In terms of integration, the DevOps engineer should master advanced technics on distributed platforms: security management, deployment and automation frameworks.
 

   You will:
 



    Implement, manage and support your Azure cloud infrastructure.
    


    Drive the integration of CICD workflows and standardize with appropriate built-in governance and security.
    


    Take an active role in automating activities, eliminating human error and increasing the efficiency of cloud infrastructure deployments.
    


    Participate in the continuous optimization of your customer's existing cloud environment.
    


    Provide support for incidents and issues related to cloud infrastructure.
    


  Necessary skills:
 



    At least 3 years of experience implementing, managing and supporting Azure cloud infrastructure.
    


    Azure certification (or preparation). Certification scope: AZ-104, AZ-400, AZ-500, AZ-700, SC-300.
    


    In-depth understanding of the Azure IaaS/PaaS platform and related services.
    


    Proven experience in Azure DevOps, implementing and operating CICD pipelines.
    


    Proven experience with ARM, Biceps, IaC, scripting.
    


    Experience (or willingness to gain experience) with containerization and orchestration services such as K8S, AKS, ACR, Docker, etc.
    


  What you can expect from us:
 

   We offer you the opportunity to work within the Cloud, infrastructure and services division on projects with small, medium-sized, and large international and multinational clients.
 

   A dynamic work environment with your fellow cloud enthusiasts within Capgemini, and a good cup of coffee! The freedom to develop yourself through our ALL-YOU-CAN-TRAIN concept gives you access to all cloud-related training, you name it!
 

   Tell us your ambitions and we are looking forward to helping you reach them together. This is all supported by an attractive salary package.
 



    Above market salary package
    


    13th month
    


    Company car + fuel card
    


    Unlimited training with our ALL-YOU-CAN-TRAIN concept
    


    Insurances
    


    and many more
    


  Read all about it in the below 2 links
 



    A career where high performance is rewarded and where we expect you to use the “Capgemini Academy” to your full benefit.
    


    10 Reasons to Join Capgemini : https://www.capgemini.com/be-en/10-reasons-to-join-capgemini/
    


    Learning and development https://www.capgemini.com/be-en/careers/learning-development/
   

",Posted8 dagen geleden,Voltijds,,https://www.indeed.com/rc/clk?jk=6744641908e72754&fccid=105ecfd0283f415f&vjs=3
IT Newbies 2022 - Junior DevOps Engineer,Euroclear,België,"



Group Technology Services (GTS) plans, builds and runs the global infrastructure of Euroclear, and is additionally responsible for the IT service management to the operating entities of the various Group markets. GTS operates its IT systems and IT services in such a way that, at an appropriate and benchmarked cost level, it can deliver the agreed levels of service to support the requirements of the business processes, for both normal operations and during disaster recovery. 
Team: GTS - Continuous Integration Tribe - Integration Open System 
The Integration Open System(IOS) Team ensures the transition of Windows and Linux applications into the production environment according to corporate Standards and segregation of duty. 
We are looking for an IT Analyst with good knowledge of Azure and Azure Devops with the ability to build continuous delivery pipelines for application deployment. You need to have experience in development on Windows and/or Linux Server. 
Role 

You will look after deployment and configuration of Linux applications for the test, pre-production and production environments (automated & manual), liaising with the developers, testers and infrastructure experts (system engineers, security engineers, DBA, etc). 
You will administer the release pipeline in Azure DevOps 
You will define operational Self-Services for DevOps and operational teams 
You validate the operational documentation (including scenario of launch in Production) for the deployment and configuration of Linux application. 
You will create and validate the procedure and operational scripts to automate the deployment and configuration of Linux applications ensuring the traceability of launch activities. 
You review the architecture of the applications and ensure they can be released into the production environment in a simple and efficient way according to internal guidelines. 
You will provide second level support to Production Operations – available for on call duties during certain weekends. 




Essential Technical skills 

Strong Azure and Azure Devops (for building continuous delivery CI/CD pipelines) 
Linux RedHat 
Ansible automation 
Oracle Server on Linux 
Scripting (Bash and Korn shell) on Linux 

Good to have Technical skills: 

Java 
Websphere 
IBM MQ and IBM Integration bus 
Red hat clustering : Pacemaker 
Notions of security & architecture (clustering, load balancing, DMZ) 
Agile ceremonies practices 

Required Soft skills: 

Problem solving and lateral thinking mind-set 
Good verbal communication in English 
String interpersonal skills to work in a high availability environment (Conscious and focussed on the controls required to assure the required service levels) is a plus. 

Please note, System Engineering experience is not required for this position. It's not a mission of pure development, We are looking for someone who is interested in the various aspects of integration of applications running on a Windows and/or Linux infrastructure (Security, network, middleware). 

Work outside of business hours is sometimes required as launches in production are generally carried out after 5PM or on Saturday as well as watch duty at nights and weekends. 
The team is based in our office of Brussels. 
What we offer 
We offer an excellent opportunity to practice and develop your talents in a highly professional and motivated team, dealing with multi-domains and getting involved in some of the most strategic files for the company.
",Posted30+ dagen geleden,,,https://www.indeed.com/rc/clk?jk=b09cceba61e2c682&fccid=34a5561212b5fb7c&vjs=3
DevOps Engineer,Savaco,Kortrijk,"

  Surf jij graag mee op de golven van de nieuwste technologieën en wil jij graag meewerken aan de verdere uitbouw van Savaco's Datacenter oplossing?
   Wil je graag binnen de wereld van IT-Consultancy aan de slag maar werk je liever deels intern en gefocust op diep technische projecten?
  
 Dan is ons Datacenter Team misschien wel jouw biotoop.
 

 Jouw functie
 


   Je bent voornamelijk bezig met Configuration Management (Azure Powershell DSC)
   


   Monitoring is een ander groot luik van je takenpakket. Je werkt aan het uitbouwen en onderhouden van onze oplossing gebaseerd op Azure Monitor.
  

   Automatiseren zal een tweede natuur van je worden (Powershell, Azure Bicep, Azure Policies, Azure Blueprint).
  

   Het ondersteunen van operations op ons Datacenter zal de rode draad in je werkweek zijn.
  


   Jouw profiel
 


   Je hebt een bachelor- of masterdiploma in een IT-richting en hebt al een drietal jaar ervaring in systeembeheer, een brede kennis van IT-infrastructuur en een absolute voorkeur voor cloudtechnologie (Azure Monitor, Azure Automation, IaC, Azure Bicep...). Kennis van de tools SCCM, SCOM en PRTG zijn een pluspunt.
  

   Je bent communicatief en weet vraagstukken te vertalen in technische oplossingen
  

   Je denkt ook voortdurend na over het automatiseren van functionaliteiten.
  

   Je zorgt ervoor dat de jouw toegekende taken vlot aangepakt worden en weet daarbij steeds de juiste prioriteiten te stellen.
  

   Er wordt veel flexibiliteit van jou verwacht maar je krijgt er ook een ruime vrijheid en autonomie voor terug.
  


   Ons aanbod
 


    Je komt terecht in een jonge en stabiele bedrijfsomgeving waar je dagelijks wordt uitgedaagd met gevarieerde projecten en waar je met klanten uit zeer verschillende sectoren in aanraking komt. 
  

   Savaco is een financieel rendabel en groeiend bedrijf waar correct ondernemen en professionaliteit hoog in het vaandel staan en waar waarden van respect, collegialiteit en teamgeest belangrijk zijn.
   


   Je krijgt een aantrekkelijk loon met bedrijfswagen en tal van extralegale voordelen.
  

   Wij hebben oog voor een goede werk – privébalans, met flexibele uren en de mogelijkheid tot thuiswerken. Savaco is vlot en filevrij bereikbaar. En met ons Sport- en Feestcomité zorgen we bovendien voor een divers aanbod van sportieve en plezante activiteiten voor al onze medewerkers! Work Hard, Play Hard.
  


   Ons motto : Aandacht voor jou , Impact door jou.
 
",Posted30+ dagen geleden,,,https://www.indeed.com/rc/clk?jk=16c7e3ba1551d5d1&fccid=965577194ebca9f8&vjs=3
Senior Java developer with DevOps experience,Profectus IT,Thuiswerken in Overijse,"




    Permanent
   


     Bachelor 
   


    7-year exp.
   


     Up to 75 K€
   



 Description
 We are looking for an experienced Java developer with relevant experience in DevOps techniques to join our consultancy team. The successful candidate will work at the client's facility, and integrate its dev team. No work permit sponsorship is available for this role.
 Profile


Bachelors degree in Computer Sciences
Minimum 7 years proven experience on Java 8 and higher
Relevqnt experience with Microservices
Knowledge of Apache Camel is a plus
Experience with Unit and integration testing
CI/CD (Jenkins, Maven..) 
Docker, OpenShift, ...
Fluent in English


Advantages

    We offer a very interesting and competitive salary with many advantages and extra's.
   
 Up to 75k€ per year
 Welcome package (GSM + laptop/tablet)
 Remote working up to 2d/w (if agreed with the client)
 Company car
 Trainings
 Restaurant pass 8€/d
 Mission bonus
 Compose your package as you wish
 If you are interested, please send your up to date CV to career@profectus-it.be
  
 Salary
 55k€ - 75k€

",Posted30+ dagen geleden,Vaste Jobs,,https://www.indeed.com/rc/clk?jk=edde914c715f46ea&fccid=05a11cc33f42d570&vjs=3
Lead devops engineer,WeAreOne.world BVBA,2000 Antwerpen,"
 Beschrijving 
 Het Tomorrowland IT/Development team verlegt steeds de grenzen van de Tomorrowland bezoekersbeleving. ‘Gaat niet, bestaat niet’ is een leuze binnen het team: we zetten onze talenten en passie in om creatieve dromen technisch te realiseren. Je zal in aanraking komen met een breed werkgebied: van online radio en livestreaming, over ticket sales tot heuse virtuele festivals. 

Zin om mee te werken in onze boeiende biotoop waar je helpt cutting edge-technologie uit te rollen om muziekfans globaal te connecteren, lees dan zeker verder. Taken 
 
Je neemt de lead in de opzet en het dagelijkse beheer van de schaalbare en unieke platformen die Tomorrowland en de andere ventures binnen WeAreOne.world ondersteunen. 
Je leidt het team bestaande uit systeembeheerder, een devops engineer en een data/security profiel. Je stuurt deze personen aan voor het realiseren van de doelstellingen. 
Je analyseert & optimaliseert lopende processen en zorgt ervoor dat deze doorheen het bedrijf zorgen voor repeteerbare resultaten.
 Je wordt betrokken bij levencyclus van onze platformen, van ontwikkeling tot einde project.
 Je bent verantwoordelijk voor het bijhouden en bijwerken van van de Terraform infrastructure as code repositories. 
Je ben verantwoordelijk voor het onderhoud en opzet van de CI/CD workflow automatisaties (Github Actions & Bamboo). 
Je staat samen met je team in voor de beschikbaarheid en onderhoud van de systemen van het One World Radio-radiostation, de ticketplatformen, het Tomorrowland Account en de campagnewebsites. 
Je digigeert de benodigde automatisaties voor het 24/7 draaiende houden van One World Radio, de ticketplatformen en het Tomorrowland Account en campagnewebsites. 
Je leidt je team en helpt bij het oplossen van eventuele IT-problemen tijdens evenementen.


 Vereisten 
 
Zowel On-premise infrastructuur als cloud zijn jou niet onbekend.
 Hands-on ervaring met MySQL, Postgres en SQL databases in voorgaande .
 Een diepgaande kennis van Amazonwebservices is gewenst, maar opleiding voor de specifieke gebruikte aspecten wordt voorzien.
 Opleidingen met focus op Amazon Webservices kunnen gevolgd worden
 De aard van onze werking vergt het snel kunnen verwerven van bijkomende skills
 Je hebt een leergierige en open houding
 Je bent stressbestendig en kan bij mogelijke problemen meedenken aan oplossingen
 Je kan zelfstandig en gefocust werken 
Je hebt minstens 3 jaar ervaring als Devops Engineer of in een gelijkaardige functie
 Je hebt in het verleden een devops team geleid
 Wij bieden 
 Een fijn team waar fun, open communicatie en transparantie dagelijkse kost zijn.
 Wil jij leren, professionaliseren en het verschil kunnen maken? Dan ben je meer dan welkom in ons team! Talen Dutch; Flemish English Onderwijs Andere Werkervaring 3+ years
",Posted30+ dagen geleden,Voltijds,,https://www.indeed.com/rc/clk?jk=3d790c66a15698a1&fccid=ad9df2e586997478&vjs=3
DevOps Engineer,Baloise NV,Hybride telewerken in 2600 Berchem,"Wat kan jij verwachten?
Binnen ons team zijn we op zoek naar een DevOps Engineer die ons Application Lifecycle Management-proces in handen neemt en kan optimaliseren vanuit het DevOps System-team. Standaardisatie en automatisatie staan voorop om in samenwerking met de Development-teams snel en kwalitatief de oplevering van onze software te faciliteren.In deze rol ben je verantwoordelijk voor het optimaal functioneren van het CI/CD-proces.We waarderen je duidelijke visie op DevOps en Continuous Delivery. Daardoor krijg je de opportuniteit en het vertrouwen om onze bestaande processen te vereenvoudigen en te versnellen door automatisatie te introduceren.
Wat breng je mee?Om uit te blinken in je rol heb je idealiter:

ervaring in DevOps;
ervaring in CI/CD-principes
technische expertise in de Microsoft stack (IIS, Windows Services, AD, networking, .NET, …);
ervaring met Powershell-scriptontwikkeling;
kennis van ALM-gerelateerde tools, zoals: Git, TFS Build, Nuget, SonarQube, Ansible;
ervaring met het werken in een agile (Scrum) omgeving.

Verder ben jij een persoon die met een kritische blik naar bestaande systemen kijkt. Je bent een echte teamplayer met verantwoordelijkheidszin.Nog geen concrete ervaring maar wel interesse in DevOps? Als je ons je motivatie en drive toont, zullen we geen moeite besparen om samen je doel te bereiken om DevOps Engineer te worden.Wat bieden wij jou? 
Bij Baloise Insurance zetten wij in op menselijkheid, een goede work/life-verhouding en een faire verloning.
Naast een marktconform salaris krijg je bij ons tal van extralegale voordelen (groeps - en hospitalisatieverzekering, maaltijdcheques, ecocheques, sectorpremie, …).
Er is een mogelijkheid tot thuiswerk, ben je op kantoor dan moet je niet zelf koken en kun je in ons bedrijfsrestaurant lunchen, een koffiebreak nemen in ons café of even langs de fitness voor je weer naar huis gaat.
We hebben allemaal nood aan perspectief dus bieden wij tal van opleidingen om jou te ondersteunen in je groei en ambities, dat niet alleen bij opstart maar doorheen je carrière.
Dienstverband: Voltijds, Vaste Jobs
Extralegale voordelen:

Bedrijfscomputer
Bedrijfsfitness
Ecocheques
Elektronische maaltijdcheques
Extra vakantiedagen
Hospitalisatieverzekering
Internetvergoeding
Levensverzekering
Thuiswerkopties

Rooster:

Dagdienst
Flexibel werkrooster
ma-vr

Soorten aanvullende vergoedingen:

Vakantiegeld
",Posted30+ dagen geleden,Vaste Jobs +1Flexibel werkrooster +2,,https://www.indeed.com/company/Baloise-NV/jobs/Devops-Engineer-3c5f0442faf753bd?fccid=c272382bed48f43a&vjs=3
DevOps Engineer,Nalys,België,"
DevOps Engineer


Nalys is a consulting group dedicated to high technology projects. Thanks to our strong corporate values and adhocracy management, we are one of the fastest growing actors in engineering consultancy. We gather great minds & challenge boundaries to help our customers develop stunning products. And we love doing it.
Discover how we can give a sense to your passion on www.nalys-group.com
Learn more about Nalys DevOps services on devops.nalys-group.com


About the job


As a DevOps engineer:

You will be responsible for the build automation and software development environments
You will maintain and support tools used for CI/CD, build management, package management and/or containerization
You will develop and maintain pipeline configurations
You will support development teams where needed

Location: Feel free to contact us to have a better view on our active and upcoming DevOps projects.


About you



You have a Master’s degree in Computer Science, Software Engineering or similar
You have good knowledge of containerization technologies such as Google cloud, Kubernetes and Docker
You have good knowledge of CI/CD tools such as Jenkins and/or GitLab
You have professional experience in Python, Linux/Windows and Git
You have excellent command of English and Dutch or French
You have strong communication skills and are not afraid of new challenges


 
About us


Nalys is a people company. We will give you the opportunity to challenge yourself while doing something you love. So, whether you are a creative, a dreamer or an achiever, you can find a way to do something you truly enjoy. And because we want our company values to be more than words, we invest 7% of our annual revenue to drive innovation, develop your expertise, train your brains and give you time & tools to think big.


Interested in meeting us?
Feel free to send your application to recruitmentsys-belgium@nalys-group.com

",Posted30+ dagen geleden,Vaste Jobs,,https://www.indeed.com/rc/clk?jk=f14b8b99bc56f000&fccid=3b52607ed263ec46&vjs=3
Azure DevOps Consultant,Inetum,België,"

Mission
YOUR FUNCTION:Are you ready for a new and exciting chapter in your career?Do you wish to work for a dynamic and innovative IT company?Do you like to contribute to interesting and challenging projects on the Azure Cloud platform?
 In that case, apply for this job!
 You will be part of the Connected Company division in Inetum-Realdolmen. This is a large group of application and integration architects and specialists.
 You have knowledge and (some) experience of Azure Cloud Services. You advise and make efficient use of Azure Cloud Services and Azure DevOps to build state-of-the-art solutions.You engage with customers on a daily basis and help them to innovate and generate business value.




Profile
YOUR PROFILE:

You have a programming background in .NET.
You have proven experience with development in Visual Studio and Azure DevOps.
You have experience with C#, REST APIs, NuGet, OAuth, OpenID Connect, CI/CD and ALM tooling.
You have experience, knowledge and/or interest in multiple Azure Services: 
    
Azure Web Apps
Azure SQL Database
Azure API Management
Azure Monitor / Azure Application Insights
Azure Service Bus, Event Grid, Event Hubs
Azure Functions
Azure Search
Azure Logic Apps
...

You know the different possibilities of using container technology on Azure.
You can make design choices to use the most appropriate Azure technology in a project.
You monitor the solution quality and you can diagnose problems that occur in the built systems.
You are a team player.
You are passionate about Cloud, DevOps and Azure.



 OUR OFFER:

The opportunity to have a meaningful job where you can make a difference
The chance to continuously evolve as a professional, coupled with a variety of training opportunities
Relevant career opportunities to get you where you want to be, with the IT knowledge you need
Inetum-Realdolmen wants you to find a balance between work and private life by offering flexible hours, satellite offices and home working
32 days of annual leave, because life isn’t all about working
Forget about the miles: we provide you with a company car and a national fuel card
Group insurance and hospitalization insurance, because we care about you
And of course, we also offer a gross salary. One which is optimized from a net perspective for our employees!





Organization
Inetum Realdolmen, a member of the European Inetum Group with approximately 1,950 highly qualified employees, provides strategic, tactical and operational ICT solutions for over 1,000 customers throughout the Benelux. In every cooperation, Realdolmen realizes the potential of people and organizations and strives to keep ICT human. We are driven by technological innovation, but we advance at the speed of your ambition, results-focused and managing fundamental change. Our company motto ""New Challenges, New Ideas"" reflects this.
 An employer you really want to work for! Not only is Realdolmen a no-nonsense, solid, stable and experienced company with great in-house knowledge and expertise, but we also put our employees first: every individual receives the attention they need. ‘Heart for People' is more than just words for us – it's one of our very core values. Satellite offices, extensive training opportunities, work-life balance, competence reviews and career opportunities: these are no empty promises for us. Our organization attaches great importance to diversity. We guarantee an objective selection process, whereby candidates are tested and selected solely on the basis of their qualities and skills.
 With us it's all about you!





Country
Belgium 


Location
Customers' offices, Inetum-Realdolmen offices or home office 


Contract type
Permanent contract 
Apply
",Posted30+ dagen geleden,Vaste Jobs,,https://www.indeed.com/rc/clk?jk=0aea3137dcffdf23&fccid=e463fc7104734a53&vjs=3
